"max_zscore","pulse","variable","conditions","odorant","olfactory_receptor","short_cond_names"
19.2514,"1_09032023_antenna_7_pulse_3","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
23.1744,"1_09032023_antenna_8_pulse_1","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
22.2809,"1_09032023_antenna_8_pulse_2","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
18.3338,"1_09032023_antenna_8_pulse_3","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
20.8042,"1_09032023_antenna_9_pulse_1","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
18.3959,"1_09032023_antenna_9_pulse_2","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
17.4495,"1_09032023_antenna_9_pulse_3","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
23.0226,"1_09032023_antenna_10_pulse_1","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
20.7048,"1_09032023_antenna_10_pulse_2","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
18.5853,"1_09032023_antenna_10_pulse_3","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
23.1182,"1_09032023_antenna_11_pulse_1","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
16.1044,"1_09032023_antenna_11_pulse_2","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
11.9552,"1_09032023_antenna_11_pulse_3","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
28.1924,"1_09032023_antenna_12_pulse_1","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
24.6162,"1_09032023_antenna_12_pulse_2","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
21.4363,"1_09032023_antenna_12_pulse_3","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
3.6609,"1_09032023_antenna_7_pulse_1","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.7608,"1_09032023_antenna_7_pulse_2","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.7206,"1_09032023_antenna_7_pulse_3","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
3.544,"1_09032023_antenna_8_pulse_1","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.5473,"1_09032023_antenna_8_pulse_2","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.7382,"1_09032023_antenna_8_pulse_3","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
2.5231,"1_09032023_antenna_9_pulse_1","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.403,"1_09032023_antenna_9_pulse_2","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.9829,"1_09032023_antenna_9_pulse_3","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
4.1153,"1_09032023_antenna_10_pulse_1","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.9297,"1_09032023_antenna_10_pulse_2","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.1435,"1_09032023_antenna_10_pulse_3","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
4.1198,"1_09032023_antenna_11_pulse_1","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2242,"1_09032023_antenna_11_pulse_2","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.2142,"1_09032023_antenna_11_pulse_3","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
3.6696,"1_09032023_antenna_12_pulse_1","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.4141,"1_09032023_antenna_12_pulse_2","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.0828,"1_09032023_antenna_12_pulse_3","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2649,"1_09032023_antenna_7_pulse_1","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.9353,"1_09032023_antenna_7_pulse_2","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2476,"1_09032023_antenna_7_pulse_3","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.9599,"1_09032023_antenna_8_pulse_1","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.9256,"1_09032023_antenna_8_pulse_2","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.7007,"1_09032023_antenna_8_pulse_3","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.4029,"1_09032023_antenna_9_pulse_1","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.9652,"1_09032023_antenna_9_pulse_2","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.491,"1_09032023_antenna_9_pulse_3","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.1629,"1_09032023_antenna_10_pulse_1","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.0925,"1_09032023_antenna_10_pulse_2","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2178,"1_09032023_antenna_10_pulse_3","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2937,"1_09032023_antenna_11_pulse_1","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.0981,"1_09032023_antenna_11_pulse_2","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.9889,"1_09032023_antenna_11_pulse_3","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.8707,"1_09032023_antenna_12_pulse_1","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.3008,"1_09032023_antenna_12_pulse_2","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.2066,"1_09032023_antenna_12_pulse_3","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.5963,"1_09032023_antenna_7_pulse_1","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.3094,"1_09032023_antenna_7_pulse_2","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.8984,"1_09032023_antenna_7_pulse_3","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2796,"1_09032023_antenna_8_pulse_1","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.6305,"1_09032023_antenna_8_pulse_2","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.3588,"1_09032023_antenna_8_pulse_3","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.0827,"1_09032023_antenna_9_pulse_1","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.5502,"1_09032023_antenna_9_pulse_2","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.7046,"1_09032023_antenna_9_pulse_3","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2051,"1_09032023_antenna_10_pulse_1","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.515,"1_09032023_antenna_10_pulse_2","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.5992,"1_09032023_antenna_10_pulse_3","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.1068,"1_09032023_antenna_11_pulse_1","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.3514,"1_09032023_antenna_11_pulse_2","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
2.1696,"1_09032023_antenna_11_pulse_3","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.8647,"1_09032023_antenna_12_pulse_1","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.4869,"1_09032023_antenna_12_pulse_2","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
2.1162,"1_09032023_antenna_12_pulse_3","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.5207,"1_09032023_antenna_7_pulse_1","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.4429,"1_09032023_antenna_7_pulse_2","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.1669,"1_09032023_antenna_7_pulse_3","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.7712,"1_09032023_antenna_8_pulse_1","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.3528,"1_09032023_antenna_8_pulse_2","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2815,"1_09032023_antenna_8_pulse_3","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.9054,"1_09032023_antenna_9_pulse_1","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.5628,"1_09032023_antenna_9_pulse_2","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
-0.0737,"1_09032023_antenna_9_pulse_3","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.6016,"1_09032023_antenna_10_pulse_1","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
-0.2491,"1_09032023_antenna_10_pulse_2","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.1831,"1_09032023_antenna_10_pulse_3","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.4487,"1_09032023_antenna_11_pulse_1","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.385,"1_09032023_antenna_11_pulse_2","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.6719,"1_09032023_antenna_11_pulse_3","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.3027,"1_09032023_antenna_12_pulse_1","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.6769,"1_09032023_antenna_12_pulse_2","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.7318,"1_09032023_antenna_12_pulse_3","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.0093,"1_09032023_antenna_7_pulse_1","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.119,"1_09032023_antenna_7_pulse_2","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.1766,"1_09032023_antenna_7_pulse_3","1_09032023_antenna_7","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.5193,"1_09032023_antenna_8_pulse_1","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2871,"1_09032023_antenna_8_pulse_2","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.6631,"1_09032023_antenna_8_pulse_3","1_09032023_antenna_8","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.8798,"1_09032023_antenna_9_pulse_1","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.0685,"1_09032023_antenna_9_pulse_2","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.1448,"1_09032023_antenna_9_pulse_3","1_09032023_antenna_9","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2901,"1_09032023_antenna_10_pulse_1","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.7063,"1_09032023_antenna_10_pulse_2","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.331,"1_09032023_antenna_10_pulse_3","1_09032023_antenna_10","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.4077,"1_09032023_antenna_11_pulse_1","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.407,"1_09032023_antenna_11_pulse_2","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.5064,"1_09032023_antenna_11_pulse_3","1_09032023_antenna_11","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.2967,"1_09032023_antenna_12_pulse_1","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.1666,"1_09032023_antenna_12_pulse_2","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
0.1678,"1_09032023_antenna_12_pulse_3","1_09032023_antenna_12","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_M_5","O-Cresol","AgOR2","AgOR2_M_5"
1.5644,"1_09032023_antenna_13_pulse_1","1_09032023_antenna_13","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.3651,"1_09032023_antenna_13_pulse_2","1_09032023_antenna_13","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.4592,"1_09032023_antenna_13_pulse_3","1_09032023_antenna_13","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
1.3739,"1_09032023_antenna_14_pulse_1","1_09032023_antenna_14","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
-0.6698,"1_09032023_antenna_14_pulse_2","1_09032023_antenna_14","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.8006,"1_09032023_antenna_14_pulse_3","1_09032023_antenna_14","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
1.2405,"1_09032023_antenna_15_pulse_1","1_09032023_antenna_15","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.009,"1_09032023_antenna_15_pulse_2","1_09032023_antenna_15","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.0149,"1_09032023_antenna_15_pulse_3","1_09032023_antenna_15","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.9072,"1_09032023_antenna_16_pulse_1","1_09032023_antenna_16","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
-0.3305,"1_09032023_antenna_16_pulse_2","1_09032023_antenna_16","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
1.1486,"1_09032023_antenna_16_pulse_3","1_09032023_antenna_16","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
1.1244,"1_09032023_antenna_17_pulse_1","1_09032023_antenna_17","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
-0.395,"1_09032023_antenna_17_pulse_2","1_09032023_antenna_17","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.7108,"1_09032023_antenna_17_pulse_3","1_09032023_antenna_17","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.914,"1_09032023_antenna_18_pulse_1","1_09032023_antenna_18","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
-0.3336,"1_09032023_antenna_18_pulse_2","1_09032023_antenna_18","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.9817,"1_09032023_antenna_18_pulse_3","1_09032023_antenna_18","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
5.4497,"1_09032023_antenna_13_pulse_1","1_09032023_antenna_13","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
3.7717,"1_09032023_antenna_13_pulse_2","1_09032023_antenna_13","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
4.5355,"1_09032023_antenna_13_pulse_3","1_09032023_antenna_13","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
5.8535,"1_09032023_antenna_14_pulse_1","1_09032023_antenna_14","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
3.4677,"1_09032023_antenna_14_pulse_2","1_09032023_antenna_14","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
3.6346,"1_09032023_antenna_14_pulse_3","1_09032023_antenna_14","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
9.2236,"1_09032023_antenna_15_pulse_1","1_09032023_antenna_15","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
5.0979,"1_09032023_antenna_15_pulse_2","1_09032023_antenna_15","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
5.2312,"1_09032023_antenna_15_pulse_3","1_09032023_antenna_15","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
9.0907,"1_09032023_antenna_16_pulse_1","1_09032023_antenna_16","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
5.2334,"1_09032023_antenna_16_pulse_2","1_09032023_antenna_16","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
5.3364,"1_09032023_antenna_16_pulse_3","1_09032023_antenna_16","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
8.9033,"1_09032023_antenna_17_pulse_1","1_09032023_antenna_17","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
5.398,"1_09032023_antenna_17_pulse_2","1_09032023_antenna_17","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
5.1182,"1_09032023_antenna_17_pulse_3","1_09032023_antenna_17","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
10.1471,"1_09032023_antenna_18_pulse_1","1_09032023_antenna_18","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
5.9457,"1_09032023_antenna_18_pulse_2","1_09032023_antenna_18","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
6.4598,"1_09032023_antenna_18_pulse_3","1_09032023_antenna_18","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
1.2157,"1_09032023_antenna_13_pulse_1","1_09032023_antenna_13","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
1.0531,"1_09032023_antenna_13_pulse_2","1_09032023_antenna_13","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.0051,"1_09032023_antenna_13_pulse_3","1_09032023_antenna_13","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.8559,"1_09032023_antenna_14_pulse_1","1_09032023_antenna_14","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
0.7058,"1_09032023_antenna_14_pulse_2","1_09032023_antenna_14","AgOR2_ORCO_Transgene_Gal4_GCaMP7f_F_F_5","O-Cresol","AgOR2","AgOR2_F_5"
